,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
77916,2018,514,10008,10020,2,46986,1,3300407,33,3,53,F,2013,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,BACBEDDA,1111010.0,ACDAACEECADDACCBCADDEAECBEA,090100000991099019009009100,555,555,555,555,555,555,555,555,555,555,555,"27,5","52,5","62,5","37,5",35.0,55.0,30.0,40.0,80.0,30.0,"19,2","21,1","8,3",0.0,0.0,25.0,.,.,.,.,.,.,.,.,.,B,D,A,B,A,C,D,C,B,A,H,A,F,A,D,33.0,A,A,C,G,A,C,B,E,C,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
163196,2018,1092,10005,10022,2,82272,1,3506003,35,3,24,M,2011,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,BDCBBBDE,110111.0,CADBCDDAEAEDABBEABBCBDACACD,190000101991099109009009010,555,555,555,555,555,555,555,555,555,555,555,"36,1","54,5","62,5","42,5",53.0,65.0,50.0,32.0,60.0,25.0,"29,9","31,6",20,10.0,20.0,30.0,C,C,C,B,A,B,A,D,C,A,A,A,D,D,B,C,C,C,E,J,A,A,A,A,35.0,D,A,B,C,A,C,B,E,C,,6.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
398938,2018,4169,10005,10022,94,1059805,1,3510609,35,3,27,M,2010,2017.0,4.0,0,0,8,0,0,0,27,0,7,0,CACBEBDE,CACBEBDE,AEBACEABDDABBBDDCECCDBDEEAC,AEBACXABDXXBBXDXCECCXBDEEAX,BAACCDED,1000000.0,BEEABDEBEBAADCCBCECCCDDCDA.,010109010990090911119010019,555,555,555,555,555,555,555,555,336,333,333,"34,2","21,9","12,5",36,34.0,50.0,30.0,38.0,50.0,35.0,"38,3",45,0,0.0,0.0,0.0,C,C,C,B,B,C,E,E,E,A,D,A,C,B,B,D,A,E,E,H,A,A,A,C,33.0,D,A,A,B,B,D,B,D,C,E,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,6.0,,5.0,5.0,5.0,,6.0,6.0,,5.0,5.0,5.0,5.0,1.0,2.0,5.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,5.0
201277,2018,1752,10005,10022,2,48020,1,3550308,35,3,32,M,2004,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CDACDBDD,10000110.0,AADADADACBECABEECCEEEBDCEDE,090111100990099119019109001,555,555,555,555,555,555,555,555,555,555,555,"44,1","41,3","37,5",47,47.0,75.0,40.0,47.0,75.0,40.0,45,"47,4","31,7",45.0,20.0,30.0,C,C,B,B,B,C,E,D,D,A,C,A,D,E,B,H,F,C,E,B,A,A,A,A,35.0,B,A,B,C,A,B,B,E,B,D,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
277336,2018,449,121,10028,2,52863,1,4304705,43,4,34,F,2002,2010.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,DAACEACE,1001001.0,CABADBBBDBBCBEACBAC...B..AC,190110010990099009009019000,555,555,555,555,555,555,555,555,555,333,555,"28,4","39,7","37,5",43,35.0,55.0,30.0,51.0,75.0,45.0,"24,6","26,3",15,0.0,0.0,45.0,C,E,A,C,D,D,B,B,E,B,C,A,C,B,C,C,B,C,C,E,A,A,A,A,43.0,A,A,B,B,B,C,B,E,B,C,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
216551,2018,482,10007,10028,13,20312,1,4204608,42,4,23,M,2013,2014.0,4.0,0,0,8,0,0,0,27,0,4,0,CACBEBDE,CACBEBDE,CDDBDADAEDBCCECBCEBACBACEEB,CDDBDADAEDBCXEXBCEBAXBACXEB,CAABEB.C,11011100.0,CDDCEACBADACEEDAECEABEAABCE,111001000101919000019010900,555,555,555,555,555,333,555,555,333,333,333,"39,9","59,9","62,5",56,65.0,65.0,65.0,47.0,55.0,45.0,"33,2","39,1",0,0.0,0.0,0.0,D,D,C,D,D,A,B,D,D,A,B,C,C,B,D,A,A,B,A,B,F,C,A,A,99.0,A,B,B,C,B,D,C,E,C,E,5.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,3.0,5.0,4.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0
249344,2018,2484,10008,10022,106,1280607,1,5300108,53,5,31,F,2006,2017.0,1.0,0,0,8,0,0,0,27,1,6,0,CACBEBDE,CACBEBDE,AEEAZECCBEBCBABACDDDECADBBE,AEEAZECXBXXXBABACXDDECADXBE,CACCDEBA,11100000.0,AEBABCCDABCEBADBEECACEDBDBE,110180190999110009000000911,555,555,555,555,555,555,555,555,555,555,555,"39,2","38,7","37,5","40,5",40.0,80.0,30.0,41.0,65.0,35.0,"39,3",40,35,45.0,25.0,35.0,D,D,A,D,D,D,D,D,E,E,D,A,B,B,B,C,C,B,A,B,A,A,A,A,53.0,A,A,C,A,A,E,B,E,A,,5.0,1.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,,4.0,,,6.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,,6.0,5.0,4.0,5.0,4.0
516790,2018,521,10005,10028,86,102912,1,3530607,35,3,32,F,2005,2018.0,1.0,0,0,8,0,0,0,27,0,7,0,CACBEBDE,CACBEBDE,EBBACDBADAEDEBECBABDCCBDBEC,XBXAXXXADAEDEXECBABDXCBDBEC,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327286,2018,2177,10005,10022,1,64190,1,3534401,35,3,31,M,2005,2015.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,DAEEEDDE,1001011.0,BAECDDEBEACDAEAACCEDECEEECA,990910091000118100009091099,555,555,555,555,555,555,555,555,555,555,555,"33,3","41,4",50,"28,5",43.0,55.0,40.0,14.0,30.0,10.0,"30,6","33,3",15,0.0,20.0,25.0,C,C,C,B,A,B,E,E,C,B,D,A,D,D,C,F,C,C,E,B,A,A,A,A,35.0,A,A,B,A,A,C,B,A,E,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
301815,2018,1952,10005,10022,2,65471,1,5101803,51,5,25,M,2010,2014.0,1.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,ABECCBDE,111.0,BEDCDBDEEBEDEBEECDBCECBCDBC,090010101991199119009019000,555,555,555,555,555,555,555,555,555,555,555,"46,1","56,1","37,5",84,87.0,75.0,90.0,81.0,65.0,85.0,"42,8","42,1","46,7",65.0,25.0,50.0,C,C,B,C,C,D,B,D,D,A,D,A,D,E,B,E,B,A,B,E,A,A,A,A,51.0,A,A,A,A,A,E,E,E,E,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
306316,2018,71,10001,10028,13,18407,1,2409407,24,2,25,F,2011,2014.0,4.0,0,0,8,0,0,0,27,0,4,0,CACBEBDE,CACBEBDE,CDDBDADAEDBCCECBCEBACBACEEB,CDDBDADAEDBCXEXBCEBAXBACXEB,CADCABED,11000100.0,AEACBAEBEBCDCEDDAAEDCBDBCDA,000001001000919000009100900,555,555,555,555,555,333,555,555,333,333,333,"20,1","35,9","37,5","33,5",36.0,60.0,30.0,31.0,55.0,25.0,"14,8","17,4",0,0.0,0.0,0.0,C,D,C,B,B,C,D,C,C,A,B,A,A,D,B,E,B,C,D,A,A,A,A,B,24.0,A,A,B,B,B,B,B,E,G,C,5.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,3.0,5.0,6.0,6.0,6.0,5.0,4.0,3.0,2.0,2.0,4.0,,6.0,,,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,6.0,5.0
331503,2018,322,10005,10028,1,100326,2,3550308,35,3,57,F,1977,2015.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,BDABCBAE,10101.0,CADCDDBDDDBAABCABAAAEBCBAAC,990910090000108100009090099,555,555,555,555,555,333,555,555,333,333,333,"18,8","32,7","37,5","25,5",27.0,55.0,20.0,24.0,40.0,20.0,"14,2","16,7",0,0.0,0.0,0.0,E,D,A,D,C,C,A,B,E,B,D,A,B,A,C,E,D,E,E,B,A,A,A,A,13.0,A,B,A,A,A,A,A,E,C,B,6.0,5.0,6.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,,5.0,4.0,5.0,6.0,5.0,,,5.0,5.0,,6.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
22808,2018,489,10008,10020,38,45494,1,3306305,33,3,32,F,2004,2015.0,4.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,DBCBEABD,111000.0,DBBCECAEDEEEBEEECCCAEAAEDCA,111101111101100111001101000,555,555,555,555,555,555,555,555,333,333,555,"50,2","30,9","37,5",21,13.0,65.0,0.0,29.0,65.0,20.0,"56,6",63,20,0.0,0.0,60.0,E,D,A,B,B,C,B,D,D,A,A,A,D,B,B,H,A,E,A,B,A,A,A,A,33.0,A,A,A,G,B,D,B,E,H,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
204374,2018,3936,118,10022,1,90867,1,3526902,35,3,38,F,1998,2012.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411706,2018,163,10005,10028,94,1124348,2,3304557,33,3,40,M,1998,2015.0,3.0,0,0,8,0,0,0,27,0,7,0,CACBEBDE,CACBEBDE,AEBACEABDDABBBDDCECCDBDEEAC,AEBACXABDXXBBXDXCECCXBDEEAX,CAEAEBBE,11001101.0,AABEAEABBBAAEAEBBADBCAEEADD,101009110990090900009001009,555,555,555,555,555,555,555,555,555,555,555,"33,8","57,1","62,5",49,47.0,75.0,40.0,51.0,75.0,45.0,26,25,"31,7",35.0,20.0,40.0,C,C,C,A,A,B,E,E,D,B,D,A,B,B,C,C,C,E,E,B,A,A,A,A,33.0,A,A,A,A,A,D,C,E,C,,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,4.0,6.0,,,3.0,5.0,5.0,6.0,5.0,3.0,4.0,,,4.0,6.0,,,,,,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,6.0
227399,2018,2402,10005,10022,2,104622,1,2927408,29,2,48,M,1988,2015.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CACADBDE,11100111.0,ECDACCACCDACBBCEABAEECACBAD,090100000990099109119009100,555,555,555,555,555,555,555,555,555,555,555,"37,1","64,6",75,49,63.0,75.0,60.0,35.0,75.0,25.0,"27,9","26,3","36,7",20.0,60.0,30.0,E,E,A,E,E,E,D,C,E,B,D,A,B,A,C,D,B,F,E,I,A,A,A,C,29.0,A,B,A,A,B,B,C,E,H,E,6.0,6.0,6.0,3.0,3.0,1.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,6.0,5.0,3.0,5.0,4.0,5.0,3.0,4.0,5.0,,1.0,1.0,5.0,6.0,1.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,,3.0,1.0,1.0
339317,2018,13,10008,10028,2,1101,1,4305108,43,4,33,M,2002,2009.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397609,2018,150,10008,10028,2,4735,1,3552205,35,3,27,M,2010,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CACDEBDE,11101111.0,AEAADCDBDDAEEBCECEADCABEBBE,091110110990199119109019101,555,555,555,555,555,555,555,555,555,555,555,"63,5","74,9","87,5",56,63.0,55.0,65.0,49.0,65.0,45.0,"59,7","63,2",40,30.0,50.0,40.0,D,C,C,A,A,D,D,D,B,A,A,A,F,D,B,B,B,C,A,B,A,A,A,A,31.0,B,A,B,C,A,C,B,E,A,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
111430,2018,30,121,10028,2,2312,1,3111200,31,3,23,M,2013,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CACDEBDE,11101111.0,EABCDCBAEBEDCDEBCABCCDEDCAB,090010001991099019009009000,555,555,555,555,555,555,555,555,555,555,555,"38,2","76,7","87,5","60,5",52.0,80.0,45.0,69.0,65.0,70.0,"25,4","21,1",50,40.0,60.0,50.0,C,C,C,D,D,C,B,D,D,A,A,A,C,C,B,C,E,C,A,H,A,A,A,A,31.0,B,A,B,C,A,E,C,E,E,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
338495,2018,3336,115,10028,1,5000094,1,4314902,43,4,31,F,2010,2011.0,3.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,AADEDABD,1000000.0,ABCDEABCDEABCDEAEDCBAABCDEA,990900090100008100119190099,555,555,555,555,555,555,555,336,555,555,555,"22,7","15,3","12,5","19,5",39.0,75.0,30.0,0.0,0.0,0.0,"25,1","27,8",10,10.0,20.0,0.0,C,C,A,B,B,B,D,A,B,E,A,A,A,C,C,C,A,E,E,A,E,B,A,C,43.0,A,A,B,C,A,A,A,C,H,A,6.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,6.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0
89431,2018,221,118,10028,18,70428,1,3550308,35,3,23,F,2012,2016.0,4.0,0,0,8,0,0,0,27,0,3,0,CACBEBDE,CACBEBDE,DCEEDBABDEDEAADADAECADEEBAC,XCEEDBXBDEDEAADADAECADEEXAC,CADADBDC,11000110.0,BDEADBDDDDDEABDBDDBCCDEDBAC,901011901011101010010110911,555,555,555,555,555,555,333,555,555,555,555,51,"44,6",50,"36,5",0.0,0.0,0.0,73.0,65.0,75.0,"53,1","58,3","23,3",0.0,25.0,45.0,C,C,B,B,D,D,B,D,C,B,D,A,E,E,C,B,E,E,D,B,A,A,A,A,35.0,B,A,B,C,A,B,C,E,E,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,6.0,6.0,6.0,3.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
51650,2018,1205,118,10022,93,1304616,2,4113205,41,4,42,F,2017,2017.0,4.0,0,0,8,0,0,0,27,1,4,0,CACBEBDE,CACBEBDE,BDBDEDAAEBDBCDCEECCDECCEEAZ,BDBDEXAAEBDXXDCEECXDECCEEAZ,CADCEDDC,11001010.0,DBBDEEAEEBEAADCBECAEECCEADB,001119101109911011901111008,555,555,555,555,555,555,555,555,555,555,555,"64,4","53,2",50,58,46.0,70.0,40.0,70.0,70.0,70.0,"68,1","63,6","93,3",80.0,100.0,100.0,D,C,B,B,C,C,B,D,D,B,E,A,B,D,C,B,C,F,E,B,A,A,A,A,43.0,A,A,A,A,A,D,C,E,C,,5.0,5.0,3.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,2.0,2.0,3.0,1.0,1.0,1.0,4.0,,5.0,2.0,,3.0,4.0,6.0,6.0,3.0,5.0,4.0,6.0,5.0,3.0,4.0,5.0,6.0,2.0,4.0
363013,2018,1255,10005,10020,2,86490,1,2611606,26,2,24,M,2012,2013.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CBAEDBCE,10000101.0,BBBBCCCCCCCCCCCCDDDDDDDDDDD,090000000990099009009009000,555,555,555,555,555,555,555,555,555,555,555,8,"31,1","37,5","21,5",38.0,50.0,35.0,5.0,25.0,0.0,"0,3",0,"1,7",0.0,5.0,0.0,A,A,A,A,A,A,A,A,A,A,D,A,C,E,B,E,G,D,E,B,A,A,A,A,26.0,B,A,B,C,A,A,A,E,E,C,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0
265965,2018,298,10005,10028,1,97980,2,4113700,41,4,33,F,2002,2015.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,BACCEBDE,1101111.0,DBDAAECCEACAAAEADCCBDCAECAA,990901091000108110119091199,555,555,555,555,555,555,555,555,555,555,555,"52,1","60,4",75,"38,5",61.0,85.0,55.0,16.0,40.0,10.0,"49,3",50,45,10.0,50.0,75.0,C,D,C,B,B,C,A,D,C,B,A,A,D,C,C,B,A,F,D,C,A,A,A,E,26.0,A,A,C,K,B,A,B,E,A,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,4.0,5.0,6.0,,6.0,4.0,1.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,4.0,4.0,5.0,6.0,6.0,5.0,3.0
486237,2018,221,118,10028,86,63842,1,3550308,35,3,32,F,2004,2017.0,4.0,0,0,8,0,0,0,27,0,7,0,CACBEBDE,CACBEBDE,EBBACDBADAEDEBECBABDCCBDBEC,XBXAXXXADAEDEXECBABDXCBDBEC,BCCCDBDE,100111.0,DBADBCABDAEEEABCDDBDACBDCCC,919099901110190100119111001,555,555,555,555,555,555,555,555,555,555,555,"54,7","54,2",50,"60,5",62.0,70.0,60.0,59.0,75.0,55.0,"54,8",60,25,50.0,15.0,10.0,C,D,B,D,C,C,B,D,C,A,D,A,D,E,B,B,A,C,D,I,A,A,A,A,35.0,A,A,B,A,A,B,B,D,C,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
452529,2018,1310,10008,10022,86,1204409,1,3501608,35,3,20,F,2016,2017.0,4.0,0,0,8,0,0,0,27,0,7,0,CACBEBDE,CACBEBDE,EBBACDBADAEDEBECBABDCCBDBEC,XBXAXXXADAEDEXECBABDXCBDBEC,CBCEDBDE,10100111.0,BDACDCBAEAEBEDECBDBCDDBCBEC,909099910110191110109010111,555,555,555,555,555,555,555,555,555,555,555,"59,5","59,9","62,5",56,70.0,70.0,70.0,42.0,70.0,35.0,"59,3",60,55,50.0,35.0,80.0,D,D,C,C,C,D,B,D,D,A,D,A,E,D,B,C,E,D,E,B,A,A,A,A,35.0,B,A,B,A,A,D,B,E,E,C,5.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,6.0,3.0,1.0,3.0,1.0,3.0,5.0,5.0,6.0,6.0,,,4.0,6.0,6.0,4.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,,6.0,3.0,4.0
150018,2018,922,10007,10022,2,57544,1,3514403,35,3,36,M,2003,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,AADCDBCC,1000100.0,CCAADADEEC.ACBAECAAEBBB.BBC,191111101990099119119119100,555,555,555,555,555,555,555,555,555,555,555,"59,2","32,2",25,43,47.0,75.0,40.0,39.0,55.0,35.0,"68,2","73,7","36,7",50.0,20.0,40.0,C,C,A,D,D,D,D,B,E,A,B,A,D,D,A,A,B,E,E,H,A,A,A,A,35.0,A,C,A,G,B,C,B,E,C,C,6.0,,6.0,6.0,6.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,6.0,3.0,6.0,4.0,6.0,1.0,1.0,1.0,6.0,6.0,6.0,3.0,6.0,1.0,6.0,6.0,6.0,1.0,1.0,6.0,1.0,6.0
