,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
336328,2018,2244,10005,10022,804,58643,1,2704302,27,2,23,F,2013,2015.0,4.0,0,0,8,0,0,0,27,0,6,0,CACBEBDE,CACBEBDE,AEDAADCECDECEEBCCABCCAEDBBD,AEDAXDCECDECXEXCXABCCAEXBXD,BCEEDDED,0.0,DCDDABBCBCBCBCCEECBDDDEABAE,001090000001909090100019190,555,555,555,555,555,555,555,555,555,555,555,"21,8","13,2",0,33,29.0,65.0,20.0,37.0,85.0,25.0,"24,7","23,8",30,40.0,40.0,10.0,C,C,A,C,C,C,D,D,D,A,D,A,D,C,B,G,E,B,A,B,A,A,A,A,27.0,A,A,B,A,A,B,B,E,H,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
336519,2018,2244,10005,10022,804,58643,1,2704302,27,2,34,F,2003,2015.0,4.0,0,0,8,0,0,0,27,0,6,0,CACBEBDE,CACBEBDE,AEDAADCECDECEEBCCABCCAEDBBD,AEDAXDCECDECXEXCXABCCAEXBXD,CAAABBAA,11000100.0,BCCBCBAACDECBEACCBBCEACBEDC,000090001111919190110109090,555,555,555,333,555,555,333,333,336,336,555,33,"22,5","37,5",0,0.0,0.0,0.0,0.0,0.0,0.0,"36,5","42,9",0,0.0,0.0,0.0,C,C,C,A,A,C,A,C,D,C,D,A,D,D,C,C,E,E,D,B,A,A,A,A,27.0,B,A,F,D,A,E,C,E,E,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
336667,2018,2244,10005,10022,804,58643,1,2704302,27,2,23,F,2013,2015.0,4.0,0,0,8,0,0,0,27,0,6,0,CACBEBDE,CACBEBDE,AEDAADCECDECEEBCCABCCAEDBBD,AEDAXDCECDECXEXCXABCCAEXBXD,AACADDDD,1100010.0,BECACECECDECBEAEEAECABDACBD,010190111111919091010009091,555,555,555,555,555,555,555,555,555,555,555,"49,8","37,1","37,5","36,5",31.0,75.0,20.0,42.0,50.0,40.0,54,"57,1","36,7",50.0,20.0,40.0,A,C,C,A,A,B,E,D,D,A,A,A,F,D,B,C,C,C,E,B,A,A,A,A,27.0,B,A,B,A,A,C,C,E,H,C,6.0,5.0,6.0,6.0,6.0,6.0,5.0,3.0,5.0,6.0,5.0,5.0,4.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,6.0,6.0,5.0,3.0,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
336775,2018,2244,10005,10022,804,58643,1,2704302,27,2,41,F,2007,2015.0,4.0,0,0,8,0,0,0,27,0,6,0,CACBEBDE,CACBEBDE,AEDAADCECDECEEBCCABCCAEDBBD,AEDAXDCECDECXEXCXABCCAEXBXD,BCABDBEE,10101.0,ACEACDCACEBBEEAECACCCCCACAC,100191101000919091011009090,555,555,555,555,555,555,555,555,555,555,333,"37,1","34,5","37,5",30,50.0,70.0,45.0,10.0,50.0,0.0,38,"42,9",10,30.0,0.0,0.0,.,.,.,.,.,.,.,.,.,B,A,A,C,C,C,C,D,E,D,B,A,A,A,A,27.0,A,C,A,A,A,C,B,E,E,C,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
336888,2018,5242,10001,10028,2,111300,1,2700300,27,2,27,M,2009,2013.0,2.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CDCCBDDA,10100010.0,CECACCDBCDDABCCECCAECCDEBDE,190100110990099119119009101,555,555,555,555,555,555,555,555,555,555,555,"49,3","45,7","37,5",58,53.0,65.0,50.0,63.0,75.0,60.0,"50,5","52,6","38,3",15.0,40.0,60.0,E,D,C,D,E,D,A,A,D,A,A,A,D,D,B,D,E,D,E,A,A,A,A,A,27.0,B,A,B,C,B,B,E,E,B,A,4.0,5.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,5.0,4.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,6.0,4.0,4.0,2.0,5.0,6.0,5.0,5.0,3.0,2.0,4.0,6.0,6.0,1.0,6.0,3.0,1.0,2.0,,1.0,1.0,4.0,4.0,3.0
337584,2018,5242,10001,10028,2,111300,1,2700300,27,2,26,F,2010,2011.0,2.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,AACCABDE,1100111.0,AEBADADCBBECDBCCEBBEBCBECAE,090111100990099009019019001,555,555,555,555,555,555,555,555,555,555,555,"38,3","52,7","62,5",38,62.0,70.0,60.0,14.0,30.0,10.0,"33,5","36,8",15,15.0,10.0,20.0,B,C,C,A,B,C,A,B,B,B,F,A,B,C,C,C,A,B,A,A,A,A,A,A,27.0,A,A,C,D,A,A,A,E,A,A,4.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,5.0,3.0,2.0,2.0,3.0,2.0,,1.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,4.0,3.0
337631,2018,5242,10001,10028,2,111300,1,2700300,27,2,25,F,2010,2011.0,2.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CACBEBDE,11111111.0,CDAADADBEDEAEBBECBAEDABCAAE,191111111990199119119019001,555,555,555,555,555,333,555,333,333,333,333,67,"66,8",100,17,34.0,50.0,30.0,0.0,0.0,0.0,"67,1","78,9",0,0.0,0.0,0.0,C,D,C,B,B,C,B,D,D,A,D,A,B,B,B,F,A,B,A,A,A,A,A,A,27.0,A,A,B,C,A,E,D,E,A,A,6.0,6.0,4.0,3.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,3.0,6.0,6.0,3.0,3.0,6.0,6.0,4.0,4.0,6.0,4.0,5.0,4.0,1.0,,5.0,6.0,6.0,5.0,4.0,4.0,3.0,,,2.0,1.0,6.0,6.0,4.0
337807,2018,5242,10001,10028,2,111300,1,2700300,27,2,25,F,2010,2011.0,2.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,DACADDDE,1100011.0,BEAADABAEDAAEBCACBACCABACBE,091111001990199019109019001,555,555,555,555,555,555,555,555,555,333,555,"47,6","51,6",50,54,45.0,65.0,40.0,63.0,75.0,60.0,"46,2","52,6",10,0.0,0.0,30.0,D,D,C,B,B,D,B,B,D,A,D,A,A,A,B,H,B,C,A,A,A,A,A,D,27.0,A,A,B,A,B,C,B,E,C,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,4.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,4.0,6.0,4.0,4.0,6.0,4.0,,6.0,6.0,6.0
338064,2018,5242,10001,10028,2,111300,1,2700300,27,2,39,M,2004,2013.0,2.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CAADDCDD,11000010.0,BBBCBDAACEDCDDBBABBCDACBDDD,090000000990099009009009000,555,555,555,555,555,555,555,555,555,555,555,"11,9","37,5","37,5","37,5",37.0,65.0,30.0,38.0,70.0,30.0,"3,3",0,"21,7",20.0,40.0,5.0,C,C,C,B,B,C,B,D,C,B,D,A,C,D,C,B,B,F,E,A,A,A,A,D,27.0,A,A,A,B,A,C,D,E,E,A,6.0,6.0,5.0,5.0,6.0,4.0,5.0,6.0,6.0,5.0,4.0,4.0,3.0,1.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,5.0,1.0,1.0,4.0,3.0,2.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0
338608,2018,5242,10001,10028,2,111300,1,2700300,27,2,27,M,2010,2011.0,2.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,EADCCDEE,1000001.0,CACCEDCCADDEBEAEACAEBDCBDDB,190000000990099109119009000,555,555,555,555,555,555,555,555,555,333,555,25,32,25,"42,5",54.0,70.0,50.0,31.0,75.0,20.0,"22,7","21,1","31,7",45.0,0.0,50.0,D,C,A,C,B,D,B,B,B,A,A,A,E,B,B,E,B,C,C,H,A,F,A,A,27.0,B,D,B,B,A,B,E,E,B,A,4.0,2.0,2.0,4.0,5.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,6.0,4.0,2.0,2.0,3.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0
340140,2018,5242,10001,10028,2,111300,1,2700300,27,2,32,F,2004,2010.0,2.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CBCCDBBE,10100101.0,EAAADACACBBDCBDECABDBEBBDCC,091111000991099119009019010,555,555,555,555,555,555,555,555,555,333,333,44,"49,2",50,48,57.0,45.0,60.0,39.0,75.0,30.0,"42,3","47,4","13,3",40.0,0.0,0.0,D,C,A,C,B,C,B,B,D,B,D,A,C,B,C,B,C,E,D,A,A,A,A,D,27.0,A,A,B,A,A,C,C,E,B,A,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
341712,2018,143,10008,10028,2,4594,1,3170107,31,3,24,F,2012,2014.0,1.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CACBEBDE,11111111.0,ECAADCDAEDBEEBBECBAEAEBCCAE,091110101990199119119019001,555,555,555,555,555,555,555,555,555,555,555,"64,6",80,100,50,67.0,75.0,65.0,33.0,85.0,20.0,"59,5","63,2","38,3",40.0,15.0,60.0,.,.,.,.,.,.,.,.,.,A,A,A,B,B,B,D,C,B,A,E,A,A,A,A,27.0,D,A,B,G,A,C,C,E,A,C,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
343082,2018,2222,10005,10022,2,104490,1,2924009,29,2,47,M,1994,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,EADCDBBE,1000101.0,CDDAEBDBCAEABBEECBAECABEBCA,190100110990099119119019110,555,555,555,555,555,555,555,555,555,555,555,"49,9","38,9","37,5",41,47.0,75.0,40.0,35.0,55.0,30.0,"53,5","57,9","28,3",15.0,30.0,40.0,D,C,C,C,B,B,E,D,D,E,D,A,B,A,C,C,D,D,E,B,A,A,A,A,27.0,E,C,B,C,B,E,E,E,B,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
344023,2018,1965,10008,10022,86,58560,1,2704302,27,2,24,F,2011,2017.0,1.0,0,0,8,0,0,0,27,0,7,0,CACBEBDE,CACBEBDE,EBBACDBADAEDEBECBABDCCBDBEC,XBXAXXXADAEDEXECBABDXCBDBEC,ADACADCE,1.0,BBBDAEACEACEEADCABCDAEDADEC,919099900100190100019000011,555,555,555,333,555,555,333,333,555,333,333,"26,1","7,5","12,5",0,0.0,0.0,0.0,0.0,0.0,0.0,"32,3",35,"16,7",50.0,0.0,0.0,D,D,C,D,D,D,B,A,E,A,B,A,B,C,B,D,B,B,A,B,A,A,A,A,27.0,A,A,B,A,B,B,B,E,H,B,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,,3.0,,,2.0,3.0,2.0,2.0,2.0,2.0,,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0
344049,2018,18874,10008,10022,1,54694,1,2706703,27,2,25,M,2011,2014.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,DCECCDCA,0.0,DCDBACCACEDBCECDDCDABDEBCDB,990900090110018010009090199,555,555,555,333,555,555,333,333,555,555,555,"19,6",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"26,1","27,8","16,7",0.0,0.0,50.0,C,D,C,C,C,C,D,D,D,A,B,A,D,D,B,D,D,B,A,B,A,A,A,A,27.0,B,A,B,G,B,B,B,E,A,C,6.0,3.0,4.0,4.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0,3.0,3.0,6.0,5.0,6.0,,3.0,,4.0,,6.0,6.0,5.0,,,,4.0,6.0,6.0,4.0,6.0,,3.0,,,2.0,1.0,6.0,,4.0
344372,2018,1965,10008,10022,86,58560,1,2704302,27,2,21,M,2015,2017.0,1.0,0,0,8,0,0,0,27,0,7,0,CACBEBDE,CACBEBDE,EBBACDBADAEDEBECBABDCCBDBEC,XBXAXXXADAEDEXECBABDXCBDBEC,DBAEABED,100.0,CDBDAAAEBCECDACBCACABECBEBA,909099900010090001009000000,555,555,555,555,555,555,555,555,555,555,555,"12,7","15,5","12,5",20,26.0,50.0,20.0,14.0,30.0,10.0,"11,8",10,"21,7",20.0,45.0,0.0,B,C,B,D,B,C,B,D,B,A,F,A,D,D,B,C,B,B,A,B,A,A,A,A,27.0,A,A,A,A,A,C,B,E,E,,6.0,,6.0,6.0,5.0,6.0,6.0,5.0,5.0,4.0,6.0,6.0,5.0,4.0,6.0,6.0,5.0,4.0,4.0,,5.0,4.0,5.0,,,,,4.0,5.0,5.0,5.0,4.0,5.0,6.0,6.0,6.0,5.0,4.0,4.0,5.0,2.0,6.0
344716,2018,1965,10008,10022,86,58560,1,2704302,27,2,19,F,2016,2017.0,1.0,0,0,8,0,0,0,27,0,7,0,CACBEBDE,CACBEBDE,EBBACDBADAEDEBECBABDCCBDBEC,XBXAXXXADAEDEXECBABDXCBDBEC,BACADDEA,1100000.0,DAABCCBDDBDCECECDDDDAABDBDD,909099901000191100019011100,555,555,555,555,555,555,555,555,555,555,555,"35,1","26,2",25,28,50.0,50.0,50.0,6.0,30.0,0.0,38,40,"26,7",40.0,15.0,25.0,C,C,C,A,A,C,E,D,C,A,D,A,D,D,B,E,C,E,C,B,A,A,A,A,27.0,A,A,B,C,B,B,B,E,A,C,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,5.0,4.0,1.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0
344835,2018,1965,10008,10022,86,58560,1,2704302,27,2,35,F,2000,2017.0,1.0,0,0,8,0,0,0,27,0,7,0,CACBEBDE,CACBEBDE,EBBACDBADAEDEBECBABDCCBDBEC,XBXAXXXADAEDEXECBABDXCBDBEC,BBDADDDE,11.0,BDDBDBACEBACDCCCAEBEACEDBDC,909099900000090100109101101,555,555,555,555,555,555,333,555,555,555,555,"29,8",21,25,15,0.0,0.0,0.0,30.0,50.0,25.0,"32,7",30,"48,3",60.0,40.0,45.0,D,C,A,C,B,C,E,B,D,B,B,A,B,A,C,C,B,D,E,B,A,A,A,A,27.0,A,A,A,H,B,D,B,E,E,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,3.0,6.0,,6.0,6.0,6.0,,6.0,6.0,,6.0,3.0,6.0,5.0,6.0,6.0,,6.0,6.0,6.0,4.0,6.0,6.0,6.0,4.0
345334,2018,1575,10008,10020,22,4161,1,3104007,31,3,23,F,2012,2015.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,ABCAEBDE,101111.0,BDDEDBACEEBCECCBCBCAEACDEBE,990990110110091088991091090,555,555,555,555,555,555,555,555,555,555,555,"42,4","55,7","62,5","45,5",52.0,60.0,50.0,39.0,75.0,30.0,38,"43,8",5,15.0,0.0,0.0,C,D,B,A,A,C,B,C,D,A,D,B,B,B,B,F,B,E,E,H,A,F,A,A,27.0,B,A,B,C,B,E,B,E,H,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
346015,2018,18874,10008,10022,1,54694,1,2706703,27,2,24,M,2014,2014.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,BBACADCD,0.0,CABDAACDABCCDBABABADBECBAAB,991900090001008001009090099,555,555,555,333,555,333,333,333,333,333,333,"10,7",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"14,2","16,7",0,0.0,0.0,0.0,C,C,A,B,B,C,B,B,B,A,D,A,C,F,B,C,B,B,A,B,A,A,A,A,27.0,E,A,B,A,A,A,A,E,E,C,6.0,5.0,3.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0
346866,2018,577,10002,10028,38,102158,1,2706307,27,2,33,F,2009,2012.0,2.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,.ACCB...,1100000.0,DBBCACACAA..BD..CCDB..EE..D,111111100000110011100001001,555,555,555,333,555,333,333,333,333,333,333,"36,8",15,25,0,0.0,0.0,0.0,0.0,0.0,0.0,"44,1","51,9",0,0.0,0.0,0.0,E,E,A,A,A,C,B,C,.,B,D,A,C,C,C,D,C,E,D,A,C,C,A,E,27.0,A,A,G,K,B,E,B,E,G,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,6.0,6.0,2.0,2.0,3.0,6.0,6.0,1.0,6.0,3.0,6.0,1.0,1.0,1.0,6.0,3.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,6.0,1.0
346915,2018,1965,10008,10022,86,58560,1,2704302,27,2,27,F,2009,2016.0,1.0,0,0,8,0,0,0,27,0,7,0,CACBEBDE,CACBEBDE,EBBACDBADAEDEBECBABDCCBDBEC,XBXAXXXADAEDEXECBABDXCBDBEC,AADCEEAE,1001001.0,CBCABCDBEAEDECBCDABDACBDAEC,919199900111190101119111011,555,555,555,555,555,555,555,555,555,555,555,"63,8","47,3","37,5",62,71.0,75.0,70.0,53.0,65.0,50.0,"69,3",75,"36,7",40.0,55.0,15.0,C,C,C,B,B,C,B,D,C,A,D,A,F,D,B,D,C,B,A,B,A,A,A,A,27.0,B,A,B,C,A,B,B,E,E,C,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
346918,2018,18874,10008,10022,1,54694,1,2706703,27,2,24,F,2011,2014.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,CAABABDE,11010111.0,BADEDEDDEECABBDAACCABECECDD,990911191100008100109091199,555,555,555,333,555,333,333,333,333,333,333,"43,1",45,75,0,0.0,0.0,0.0,0.0,0.0,0.0,"42,5",50,0,0.0,0.0,0.0,E,E,C,E,E,E,B,C,C,A,A,A,E,D,B,D,D,C,E,B,A,A,A,A,27.0,B,A,C,C,A,C,B,E,A,C,4.0,5.0,3.0,2.0,5.0,6.0,3.0,3.0,5.0,4.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,,5.0,,5.0,5.0,5.0,4.0,3.0,2.0,,,3.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,5.0,3.0,,3.0,1.0
346923,2018,1965,10008,10022,86,58560,1,2704302,27,2,22,F,2013,2017.0,4.0,0,0,8,0,0,0,27,0,7,0,CACBEBDE,CACBEBDE,EBBACDBADAEDEBECBABDCCBDBEC,XBXAXXXADAEDEXECBABDXCBDBEC,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,A,D,A,D,D,B,E,B,E,D,B,A,A,A,D,27.0,A,A,B,C,A,A,B,E,A,,6.0,4.0,2.0,4.0,6.0,5.0,6.0,6.0,5.0,4.0,5.0,6.0,4.0,5.0,5.0,4.0,6.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,4.0,1.0,4.0,5.0,6.0,4.0,5.0,5.0,1.0,5.0,4.0,4.0,6.0,5.0,6.0,4.0,2.0
346956,2018,1965,10008,10022,86,58560,1,2704302,27,2,24,F,2012,2017.0,4.0,0,0,8,0,0,0,27,0,7,0,CACBEBDE,CACBEBDE,EBBACDBADAEDEBECBABDCCBDBEC,XBXAXXXADAEDEXECBABDXCBDBEC,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,A,D,A,D,C,B,F,B,E,D,B,A,A,A,A,27.0,B,A,B,C,A,B,B,E,C,C,6.0,5.0,4.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,4.0,,3.0,4.0,6.0,5.0,6.0,,4.0,,,5.0,6.0,6.0,6.0,5.0,5.0,,6.0,,,5.0,4.0,6.0,,4.0
346981,2018,1965,10008,10022,86,58560,1,2704302,27,2,28,M,2008,2016.0,1.0,0,0,8,0,0,0,27,0,7,0,CACBEBDE,CACBEBDE,EBBACDBADAEDEBECBABDCCBDBEC,XBXAXXXADAEDEXECBABDXCBDBEC,DECDEBCE,101101.0,DBABDCCADDBABDBCBDEDECEDBCC,919099911000090110019101101,555,555,555,555,555,333,555,555,333,333,333,"44,1","48,8",50,47,52.0,60.0,50.0,42.0,30.0,45.0,"42,5",50,0,0.0,0.0,0.0,C,C,B,C,A,C,B,E,D,A,D,A,C,C,A,A,A,D,E,B,A,A,A,A,27.0,A,A,G,K,A,B,B,E,H,,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,5.0,6.0,6.0,5.0,6.0,4.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0
