,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_2G,ANO_IN_GRAD,TP_SEMESTRE,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
86755,2015,577,10002,10028,2,13207,1,2704302,27,2,26,M,2006,2010,2,1,0,0,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104062,2015,716,10008,10022,1,16210,1,3507506,35,3,30,M,2002,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,ADABDBAC,10111000.0,CDADBDCBEBAECBABAEECDECCCEA,011000000091101191111010011,555,555,555,555,555,555,555,555,555,555,555,49.4,53.0,50.0,57.5,68.0,60.0,70.0,47.0,75.0,40.0,48.2,52.0,26.7,30.0,15.0,35.0,D,C,D,A,A,C,E,D,E,A,C,A,D,D,B,F,E,D,E,H,A,A,A,A,41.0,A,A,B,C,B,E,E,A,A,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0
89890,2015,580,10002,10028,18,13608,1,2611606,26,2,25,F,2007,2009,2,1,1,0,1,1,0,8,0,0,0,27,1,5,0,ACABDDCE,ACABDDCE,DDAACDEBDCEAABDECCCDADEBZCE,XDAXCXEBXCEAABDXCCCDADEBZCE,,0.0,,900909009000000900000000800,444,889,889,889,889,889,555,555,555,555,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100006,2015,668,10005,10020,2,15448,1,1302603,13,1,31,M,2002,2010,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ACCADDAE,11001101.0,CABABBEDBDCECABCACECCBACDAC,011000009900001108900100000,555,555,555,555,555,555,555,555,555,555,555,36.2,67.1,62.5,74.0,69.0,65.0,70.0,79.0,75.0,80.0,25.9,21.7,50.0,40.0,75.0,35.0,C,C,C,C,C,C,C,C,C,A,B,A,E,E,B,E,E,D,C,B,A,A,A,A,31.0,A,A,B,G,A,B,B,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
94080,2015,605,10003,10028,1,14678,1,3548807,35,3,24,M,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,BDADDDBA,101100.0,EEADDDACEDCACCABDCEADDCEAEA,001000110090101190101110011,555,555,555,555,555,555,555,555,555,555,555,51.8,48.7,37.5,65.5,71.0,75.0,70.0,60.0,60.0,60.0,52.8,48.0,80.0,80.0,60.0,100.0,C,C,C,A,A,B,B,E,C,A,A,A,D,D,B,C,D,D,E,G,A,F,A,A,35.0,A,A,B,A,A,A,E,E,H,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0
127134,2015,322,10008,10028,18,18836,1,3548500,35,3,22,F,2010,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,5,0,ACABDDCE,ACABDDCE,DDAACDEBDCEAABDECCCDADEBZCE,XDAXCXEBXCEAABDXCCCDADEBZCE,BEABCDBE,110101.0,BDAACEEBCCCDACADCCADADBDCCE,911919119100100911011100811,555,555,555,555,555,333,555,555,333,333,333,54.3,47.2,50.0,43.0,49.0,45.0,50.0,37.0,25.0,40.0,56.7,66.7,0.0,0.0,0.0,0.0,C,C,C,B,B,C,D,D,B,A,E,A,D,F,D,A,B,B,A,C,A,A,A,D,35.0,A,B,B,C,A,C,B,E,H,H,6.0,6.0,4.0,4.0,4.0,4.0,6.0,5.0,6.0,5.0,7.0,7.0,5.0,3.0,4.0,6.0,4.0,4.0,4.0,4.0,6.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,3.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0,6.0
416907,2015,489,10008,10020,804,104326,1,3306305,33,3,24,F,2009,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACABDDCE,ACABDDCE,DBDCCEDBDCCEEBEEBEAACAEDABC,DBDCCEDBDCCEEXEEBEXAXAEXABX,ACABBDBE,11110101.0,DBBDCDDDECEEEDAEBCEBEAEDCBD,110010100101190110909119019,555,555,555,555,555,555,555,555,555,555,555,54.4,69.8,75.0,62.0,64.0,80.0,60.0,60.0,60.0,60.0,49.3,54.5,20.0,20.0,0.0,40.0,E,D,D,D,D,.,B,D,C,A,A,A,B,F,B,B,C,B,A,G,A,A,A,A,33.0,A,A,B,B,A,B,B,E,H,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
320350,2015,458,10008,10028,2,88776,1,3550308,35,3,35,F,1997,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ACADDDCE,11101111.0,ADBEBEBEAEAAABEEDCEADACCCEB,101101019901010018910010000,555,555,555,555,555,555,555,555,555,555,555,56.0,85.9,87.5,83.5,88.0,80.0,90.0,79.0,75.0,80.0,46.0,43.5,60.0,60.0,75.0,45.0,D,D,C,A,A,B,B,D,C,C,A,A,B,B,A,A,E,F,E,B,A,A,A,A,42.0,A,C,F,G,A,D,C,E,C,C,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,6.0,5.0,5.0
75248,2015,546,10008,10028,13,11220,1,3550308,35,3,24,M,2009,2010,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,ACABDDCE,ACABDDCE,CABBDADCDBEEECCCDEBCBDACDBB,XAXBDADCDXEEECCCDEBCBDXCDBB,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480601,2015,1446,10008,10020,93,121441,1,5300108,53,5,40,M,1999,2014,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,ACABDDCE,ACABDDCE,ABBDDCBDABDDCCEBDACBAECAAAD,ABBDDCBXABDXCCEBDXCBAECAAAX,BCADDBCE,1101011.0,ACBDDCBEABDECCEBDDCBAECAAAD,101111191119111119111111119,555,555,555,555,555,555,555,555,555,555,555,83.3,65.9,62.5,71.0,63.0,75.0,60.0,79.0,75.0,80.0,89.1,95.7,51.7,30.0,75.0,50.0,C,D,A,A,A,C,B,D,B,B,A,A,B,B,C,B,E,F,E,B,A,A,A,A,35.0,A,A,A,J,A,C,D,E,C,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
291371,2015,802,10008,10020,1,75482,1,3304557,33,3,30,F,2004,2010,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,EACADDAE,1101.0,DDACBEAEDAEEAABBDDEADECBADA,011000101191000190101010001,555,555,555,333,555,333,333,333,333,333,333,33.7,22.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4,44.0,0.0,0.0,0.0,0.0,C,D,C,B,B,C,B,*,B,E,B,A,B,C,C,D,C,E,E,H,A,A,A,A,33.0,A,A,C,K,A,E,D,E,C,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
510129,2015,601,10002,10026,85,1127982,1,4313508,43,4,28,M,2004,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,DACBBCECDDEDEABBEACEECACABC,DACBBCEXDDEDEABBEACEEXACABC,ECADDDCD,1101110.0,EBCBAEDCDDEDEABBBCCADCDEABE,001100091111111100100900110,555,555,555,555,555,555,555,555,555,555,555,54.6,60.3,62.5,57.0,71.0,75.0,70.0,43.0,55.0,40.0,52.7,52.0,56.7,50.0,80.0,40.0,D,D,C,B,A,B,E,D,B,A,A,A,D,E,C,A,C,F,E,A,A,A,A,A,43.0,A,A,B,A,A,A,B,A,A,A,5.0,1.0,5.0,4.0,3.0,6.0,4.0,5.0,3.0,3.0,2.0,1.0,6.0,3.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,6.0,5.0,1.0,1.0,2.0,4.0,6.0,4.0,4.0,6.0,4.0,5.0,5.0,5.0,3.0,6.0,5.0,6.0,1.0
126831,2015,1213,10008,10022,22,18809,1,3509502,35,3,30,F,2002,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,BDADEDBE,100101.0,ACDADDEDBACEDDCEDDCCAEECAAE,101100199111110109199911018,555,555,555,555,555,555,555,555,555,333,333,56.7,42.7,37.5,50.5,38.0,70.0,30.0,63.0,75.0,60.0,61.3,70.0,11.7,35.0,0.0,0.0,D,C,C,D,D,C,A,D,D,B,A,A,C,D,C,B,D,E,E,E,A,A,A,C,35.0,A,A,C,B,A,A,A,E,E,H,2.0,4.0,5.0,4.0,1.0,6.0,3.0,1.0,4.0,4.0,6.0,5.0,5.0,8.0,8.0,5.0,4.0,2.0,8.0,8.0,1.0,7.0,4.0,8.0,1.0,8.0,1.0,6.0,6.0,8.0,5.0,6.0,1.0,1.0,4.0,4.0,7.0,8.0,1.0,4.0,5.0,5.0
136118,2015,1310,10008,10022,1,19924,1,3501608,35,3,21,F,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,BCAADDAE,1101101.0,AEADCBACDACECCABACEDCDDEAEA,101011111191101190100100011,555,555,555,555,555,555,555,555,555,555,555,66.5,59.7,62.5,55.5,69.0,65.0,70.0,42.0,50.0,40.0,68.7,64.0,95.0,100.0,85.0,100.0,C,C,C,B,A,B,E,D,D,A,A,A,D,D,B,D,C,D,E,C,A,A,A,A,35.0,A,A,B,A,B,B,B,E,C,B,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
105788,2015,3688,10008,10022,1,16619,1,4111506,41,4,26,M,2006,2010,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,CCADDDAD,1101100.0,CCADCDACDBAECBABBCCABDCEBDA,001010111091101190000110101,555,555,555,555,555,555,555,555,555,555,555,56.7,59.0,50.0,72.5,80.0,80.0,80.0,65.0,85.0,60.0,55.9,52.0,78.3,70.0,65.0,100.0,E,D,A,D,D,D,B,D,D,A,A,A,C,D,A,A,D,F,E,H,A,A,A,A,41.0,A,A,B,A,B,E,B,E,A,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0
481954,2015,5403,10005,10022,93,122292,0,4106902,41,4,25,F,2006,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,ACABDDCE,ACABDDCE,ABBDDCBDABDDCCEBDACBAECAAAD,ABBDDCBXABDXCCEBDXCBAECAAAX,BECADDAE,1101.0,ABBDDCBDCCBECDEBDAABAACDAAE,111111190009101119011010119,555,555,555,333,555,555,333,333,555,555,555,56.6,22.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.9,69.6,58.3,50.0,75.0,50.0,C,C,B,B,B,C,D,D,C,A,A,A,B,C,B,B,C,F,E,B,A,A,A,A,41.0,A,B,A,G,B,C,C,E,A,B,5.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,2.0,5.0,1.0,1.0,2.0,3.0,5.0,4.0,5.0,3.0,3.0,4.0,7.0,7.0,3.0,3.0,4.0,2.0,6.0
134216,2015,1587,10006,10022,1,19761,1,5107958,51,5,22,M,2010,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,CAABDBCE,111011.0,EDACEDAAEBAEADBBAEBECBCABDB,011000100091010191000010100,555,555,555,555,555,555,555,555,555,555,555,44.4,66.7,62.5,73.0,70.0,70.0,70.0,76.0,60.0,80.0,36.9,36.0,41.7,60.0,30.0,35.0,C,C,C,D,D,C,E,D,D,A,C,A,B,B,A,A,A,A,E,C,A,F,A,D,51.0,A,A,B,B,B,E,C,E,A,C,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,1.0,1.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0
303989,2015,163,10005,10028,86,84896,1,3303401,33,3,30,F,2004,2012,2,0,0,1,1,1,0,8,0,0,0,27,2,4,0,ACABDDCE,ACABDDCE,BAZDDDECDACBZCBDDBAEABEEBDE,BAZXDDECDACXZCBDDBXEABXEBDE,BDADDDAD,101100.0,BEEEDEACDABCBADDDEAACEACBDD,108910011109800110900090110,555,555,555,555,555,555,555,555,555,555,555,42.6,47.3,37.5,62.0,66.0,50.0,70.0,58.0,50.0,60.0,41.0,42.9,30.0,40.0,0.0,50.0,D,D,B,C,C,D,B,D,E,A,B,A,D,D,B,F,D,C,E,F,A,A,A,A,29.0,D,D,F,C,A,C,B,E,H,I,4.0,3.0,6.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,6.0,6.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,4.0,4.0,3.0,7.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0
121389,2015,823,10008,10028,18,18209,1,2111300,21,2,23,F,2010,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,5,0,ACABDDCE,ACABDDCE,DDAACDEBDCEAABDECCCDADEBZCE,XDAXCXEBXCEAABDXCCCDADEBZCE,ACABDDCE,11111111.0,CDABECCECCECBECACCCCCCEDEEE,911909009110000911100010801,555,555,555,555,555,555,555,555,555,555,555,54.3,90.6,100.0,76.5,73.0,85.0,70.0,80.0,80.0,80.0,42.2,42.9,38.3,35.0,30.0,50.0,C,D,C,B,B,B,A,D,D,A,C,A,D,F,A,A,F,C,A,B,A,A,A,A,21.0,B,A,B,C,A,C,B,E,E,B,4.0,4.0,3.0,4.0,5.0,3.0,6.0,5.0,4.0,4.0,2.0,4.0,5.0,4.0,3.0,5.0,3.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,6.0,6.0,3.0,6.0,6.0,4.0,6.0,6.0,3.0,5.0,6.0,5.0,6.0,4.0,5.0
358724,2015,472,10008,10028,804,96468,1,3301702,33,3,21,F,2010,2012,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,ACABDDCE,ACABDDCE,DBDCCEDBDCCEEBEEBEAACAEDABC,DBDCCEDBDCCEEXEEBEXAXAEXABX,.BAAECCD,100010.0,BADEBDDBDCEDDECEDDCBDCDAAAC,001000111100090100909009109,555,555,555,555,555,555,555,555,555,333,333,30.5,39.4,25.0,61.0,59.0,55.0,60.0,63.0,75.0,60.0,27.5,31.8,3.3,10.0,0.0,0.0,D,B,A,B,B,C,D,D,B,A,B,A,A,D,B,B,A,D,A,B,A,A,A,A,33.0,B,B,B,A,B,C,D,E,E,C,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,3.0,3.0,5.0,6.0,6.0,5.0,5.0,6.0,2.0,6.0,3.0,3.0,1.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,3.0
275560,2015,163,10005,10028,94,70269,1,3304557,33,3,25,M,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,7,0,ACABDDCE,ACABDDCE,EEEABECCAAEAECBDDDADBCBCDAA,EEEAXECCXXEAEXBDDDADXXBXDAA,ADADDDBE,10101101.0,EEAABBCAABEAECBDADDDCABAECB,110190109911191101019919000,555,555,555,333,555,555,333,333,555,555,333,52.1,37.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,60.0,40.0,80.0,40.0,0.0,.,.,.,.,.,.,.,.,.,A,C,A,B,B,B,D,D,C,E,B,A,A,A,A,33.0,D,A,B,C,A,B,B,D,A,B,5.0,4.0,3.0,4.0,5.0,6.0,6.0,5.0,6.0,5.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,5.0,4.0,5.0,7.0,7.0,5.0,1.0,6.0,5.0,4.0,6.0,5.0,4.0,1.0,3.0,6.0,6.0,3.0,4.0,6.0,1.0,3.0
280985,2015,802,10008,10020,1,72632,1,3304557,33,3,40,F,1993,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,ACCBEDDE,11010101.0,DDABBDCADAEDCDADBCCADDECCDA,011100001190111090001100001,555,555,555,555,555,555,555,555,333,555,555,47.6,63.3,62.5,64.5,66.0,90.0,60.0,63.0,75.0,60.0,42.4,44.0,33.3,0.0,0.0,100.0,D,C,A,B,B,B,C,E,B,A,A,A,C,A,C,C,B,E,E,H,A,A,A,A,33.0,A,A,E,G,A,D,D,E,C,D,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,8.0,8.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,1.0,6.0,1.0,6.0,8.0,6.0,6.0,2.0
390561,2015,627,10008,10022,1,98939,1,3170701,31,3,23,F,2009,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,BCABDDDD,1111100.0,CAABCDBCDBDDDBDBADEBCBEDCBA,001110011090000190100001001,555,555,555,555,555,555,555,555,555,555,555,43.4,62.1,62.5,61.5,61.0,65.0,60.0,62.0,70.0,60.0,37.1,36.0,43.3,30.0,100.0,0.0,C,D,B,B,B,C,B,C,D,A,A,A,C,B,A,A,B,C,E,I,A,A,A,A,31.0,A,A,G,A,A,C,B,E,A,F,5.0,5.0,4.0,6.0,5.0,5.0,6.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,6.0,5.0,7.0,7.0,8.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,6.0,4.0,5.0,5.0,5.0
338669,2015,3784,10008,10022,22,91153,1,2408102,24,2,41,F,1990,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,ACADDDEE,11101101.0,BBDAACEABBAEDACECEDDEEECAAE,001100199001100119099911018,555,555,555,555,555,555,555,555,555,333,333,49.4,67.2,75.0,55.5,70.0,70.0,70.0,41.0,45.0,40.0,43.5,50.0,6.7,20.0,0.0,0.0,D,D,D,A,A,A,A,B,E,E,C,A,E,D,C,C,B,C,C,B,A,A,A,A,24.0,A,A,B,E,A,B,B,E,A,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
253379,2015,5315,10008,10022,1,65196,1,3203007,32,3,22,F,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,ADECBBED,10000000.0,DDACDDACCADECEBDEEBECCABAEA,011000110191100091000000011,555,555,555,555,555,555,555,555,555,555,555,41.4,32.9,12.5,63.5,66.0,50.0,70.0,61.0,65.0,60.0,44.2,40.0,68.3,70.0,35.0,100.0,C,B,C,B,A,C,B,D,C,B,A,A,B,D,C,C,B,E,E,H,A,A,A,A,32.0,A,A,B,C,B,D,C,D,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
139994,2015,1355,10008,10022,22,20254,1,3525300,35,3,46,F,1986,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,BCCDDDBA,1001100.0,BBDBDEDBBDCEDCBADDCDAADCBC.,001001099011101009199901108,555,555,555,555,555,555,555,555,555,555,333,42.3,52.9,37.5,76.0,94.0,70.0,100.0,58.0,50.0,60.0,38.7,45.0,3.3,10.0,0.0,0.0,C,D,C,A,A,C,B,C,D,A,A,A,D,B,B,D,E,C,A,H,A,F,A,A,35.0,D,A,A,G,A,C,C,E,B,H,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,6.0,1.0,1.0,4.0,5.0,7.0,6.0,1.0,2.0,1.0,6.0,5.0,6.0,1.0,1.0,6.0,6.0,2.0,3.0,6.0,6.0,7.0,6.0,3.0,4.0,1.0,1.0,4.0,8.0,3.0
