,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_2G,ANO_IN_GRAD,TP_SEMESTRE,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,IN_GRAD,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
84492,2016,1995,10005,10022,12,72681,1,2507507,25,2,26,F,2007,2011,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,EADACEDE,1001000.0,CBBDCBBCBBCDAECDABECBEEDCDB,011090019000911119000111019,555,555,555,555,555,555,555,555,555,555,555,45.6,41.4,25.0,66.0,71.0,75.0,70.0,61.0,65.0,60.0,47.0,50.0,30.0,0.0,40.0,50.0,D,D,B,C,C,C,E,D,D,A,A,A,E,E,A,A,F,B,A,B,A,C,A,A,27.0,B,A,B,G,A,B,E,A,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
84531,2016,1995,10005,10022,12,72681,1,2507507,25,2,34,M,2000,2011,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,CAEBBDAE,11110110.0,DDBDBABCADEABECCACEDDEEBADB,101091019001911019010110119,555,555,555,555,555,555,555,555,555,555,555,56.7,62.8,75.0,44.5,23.0,35.0,20.0,66.0,90.0,60.0,54.7,59.1,30.0,10.0,40.0,40.0,.,.,.,.,.,.,.,.,.,A,D,A,A,A,B,B,B,C,A,E,A,A,A,A,27.0,B,A,B,E,A,C,B,A,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
84541,2016,1995,10005,10022,12,72681,1,2507507,25,2,25,F,2009,2011,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,CAECBDCA,11100100.0,DBBDDAECACAABECDAABDEEEDBCB,111091119101911119111111009,555,555,555,555,555,555,555,555,555,555,555,67.9,54.0,50.0,60.0,61.0,65.0,60.0,59.0,55.0,60.0,72.5,81.8,20.0,10.0,10.0,40.0,E,C,C,D,D,D,B,D,D,A,A,A,E,E,B,B,F,B,A,E,A,A,A,A,27.0,B,A,A,C,A,B,D,A,E,I,6.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,5.0,6.0,5.0,5.0,6.0,5.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,7.0,3.0,4.0,5.0,5.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,6.0,5.0,5.0
84542,2016,1995,10005,10022,12,72681,1,2507507,25,2,24,F,2009,2011,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,CAEDCDAC,11101111.0,DBBEDAECBCAABECCACEEEDEDADA,111191119101911019001011119,555,555,555,555,555,555,555,555,555,555,555,69.2,75.3,87.5,57.0,58.0,90.0,50.0,56.0,80.0,50.0,67.2,77.3,10.0,10.0,10.0,10.0,C,C,C,C,C,C,B,D,C,A,A,A,E,E,A,A,B,B,A,E,A,A,A,A,27.0,B,A,B,A,A,C,C,A,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
84550,2016,1995,10005,10022,12,72681,1,2507507,25,2,26,F,2007,2011,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,AEEBADCE,110100.0,DBBEAADDACEAEECDABBECDBDABB,111191009101911119100001109,555,555,555,333,555,555,333,333,555,555,555,47.7,22.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.1,63.6,13.3,0.0,0.0,40.0,C,C,C,B,B,C,E,D,D,B,D,A,E,E,C,C,B,B,A,E,A,A,A,A,27.0,B,A,B,A,A,C,B,A,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
84552,2016,1995,10005,10022,12,72681,1,2507507,25,2,27,M,2007,2011,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,EAECADCE,1100100.0,DCBDDAACBCEADECDACBDDDEDBBB,101091019101911119110011009,555,555,555,555,555,555,555,555,555,555,555,55.8,43.7,37.5,53.0,59.0,55.0,60.0,47.0,75.0,40.0,59.8,63.6,38.3,0.0,75.0,40.0,C,C,C,B,A,B,C,D,C,A,A,A,E,E,B,E,E,A,A,E,A,D,A,A,27.0,B,A,B,A,A,C,C,C,E,H,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,6.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,7.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,4.0,3.0,5.0
84556,2016,1995,10005,10022,12,72681,1,2507507,25,2,26,F,2007,2011,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,CAEDCDAC,11101111.0,DBDDDAECABEACECCACDDEBEDACB,110091119001911019011011109,555,555,555,555,555,555,555,333,555,333,333,58.3,69.5,87.5,42.5,85.0,65.0,90.0,0.0,0.0,0.0,54.6,63.6,3.3,10.0,0.0,0.0,C,D,C,B,C,B,B,D,D,A,A,A,E,F,B,E,E,B,A,E,A,A,A,A,27.0,B,A,B,C,A,B,D,E,E,G,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,2.0,6.0,2.0,5.0,5.0,6.0,5.0,7.0,2.0,2.0,6.0,5.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,5.0,5.0
84557,2016,1995,10005,10022,12,72681,1,2507507,25,2,27,F,2006,2011,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,EBDABDEE,100.0,EBBEBAECBEEADECAACDCDEDCDDD,011191119001911019000100019,555,555,555,555,555,555,555,555,555,555,555,42.8,28.5,12.5,52.5,44.0,60.0,40.0,61.0,65.0,60.0,47.6,54.5,8.3,0.0,15.0,10.0,C,D,B,B,C,B,B,C,D,A,D,A,E,D,D,D,B,B,A,E,A,A,A,A,27.0,B,A,B,A,A,B,C,A,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
84559,2016,1995,10005,10022,12,72681,1,2507507,25,2,27,F,2006,2011,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,EAEBBDEE,1110100.0,DCBDCBECBDDABECAAABCDEBDADA,101090119011911019100101119,555,555,555,555,555,555,555,555,555,555,555,60.2,61.8,50.0,79.5,95.0,75.0,100.0,64.0,80.0,60.0,59.6,63.6,36.7,10.0,30.0,70.0,A,B,D,B,B,C,E,D,C,A,D,A,F,F,B,D,F,B,A,E,A,A,A,A,27.0,B,A,B,C,A,A,D,A,E,G,5.0,5.0,3.0,3.0,4.0,6.0,6.0,5.0,3.0,4.0,5.0,4.0,6.0,2.0,2.0,5.0,2.0,1.0,5.0,8.0,4.0,3.0,5.0,5.0,7.0,2.0,2.0,6.0,4.0,4.0,6.0,5.0,6.0,5.0,6.0,4.0,6.0,6.0,1.0,5.0,4.0,6.0
84570,2016,1995,10005,10022,12,72681,1,2507507,25,2,24,F,2009,2011,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,EEADBDAC,111.0,EBBDCAECBEAADECDACECDEBDADB,011091119001911119000101119,555,555,555,555,555,555,555,555,555,555,555,55.7,48.3,37.5,64.5,69.0,65.0,70.0,60.0,60.0,60.0,58.1,63.6,26.7,10.0,40.0,30.0,C,C,A,B,B,B,E,C,D,A,D,A,F,F,B,D,G,B,A,B,A,D,A,A,27.0,B,A,B,C,A,B,E,A,H,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
84696,2016,5544,10005,10022,6,72763,1,1718204,17,1,36,M,1998,2013,2,1,1,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,BDCDAEDBCCCECEEBAADAEADDABC,BDCXXEDBXCCECEEBAAXAEADDABC,ABEBADAC,110111.0,BDCEAEABCDCECDEBACEEAADDAAC,111991019011101110900111101,555,555,555,555,555,555,555,336,555,555,555,60.8,51.3,62.5,34.5,69.0,65.0,70.0,0.0,0.0,0.0,63.9,69.6,31.7,40.0,25.0,30.0,.,.,.,.,.,.,.,.,.,B,B,A,D,E,C,F,A,B,A,B,F,D,A,A,27.0,B,A,B,E,A,B,B,E,B,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
84741,2016,5544,10005,10022,6,72763,1,1718204,17,1,39,F,1994,2013,2,1,1,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,BDCDAEDBCCCECEEBAADAEADDABC,BDCXXEDBXCCECEEBAAXAEADDABC,CEDCABEE,10000000.0,CEAADDDEACCCCBEABAEBABDDABC,000990109110101001900011111,555,555,555,555,555,555,333,555,555,555,333,34.8,13.5,12.5,15.0,0.0,0.0,0.0,30.0,70.0,20.0,41.9,47.8,8.3,0.0,25.0,0.0,.,.,.,.,.,.,.,.,.,B,A,A,C,C,C,F,F,B,A,B,A,A,A,A,27.0,D,A,C,K,A,D,C,A,H,I,4.0,5.0,4.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,4.0,6.0,5.0,3.0,4.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,8.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0
84776,2016,5544,10005,10022,12,72767,1,1718204,17,1,24,F,2009,2011,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,AAECBDCE,1100100.0,DEBDAAECCECACECDABBABECD.DC,101091119001911119100101019,555,555,555,555,555,555,555,555,555,555,555,56.7,52.3,37.5,74.5,95.0,75.0,100.0,54.0,70.0,50.0,58.1,63.6,26.7,40.0,0.0,40.0,C,C,B,A,A,B,E,E,E,A,D,A,E,E,A,A,F,B,A,B,A,A,A,A,27.0,B,A,B,A,A,B,C,A,B,I,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,3.0,4.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0
89024,2016,2835,10005,10020,36,74312,1,2611606,26,2,34,F,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,2,4,0,CAEBCDAC,CAEBCDAC,BBCAZZEBCACABDEABEDECDDECBA,BBCAZZEBCACABDEXBEDXXDDEXBA,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,B,D,A,D,D,C,E,E,B,A,B,A,A,A,A,27.0,B,A,B,A,A,C,B,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
89386,2016,2835,10005,10020,23,74315,1,2611606,26,2,55,F,2008,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CEACADEB,10000100.0,DECAEAAEBEBACEEAECECCBBCCBE,101919111000090101091109111,555,555,555,555,555,333,555,333,333,333,333,44.8,28.4,25.0,33.5,67.0,55.0,70.0,0.0,0.0,0.0,50.2,59.1,0.0,0.0,0.0,0.0,D,C,A,D,B,C,B,D,D,A,D,A,E,D,B,D,F,F,A,B,A,A,A,A,27.0,D,A,A,A,A,B,B,A,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
89402,2016,2835,10005,10020,23,74315,1,2611606,26,2,27,F,2013,2014,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CBDAADDE,10000100.0,CECAEBAEEABEDCABECDDECDBAEB,001919110000091001190019000,555,555,555,555,555,555,555,555,555,555,555,39.5,43.4,25.0,71.0,93.0,65.0,100.0,49.0,45.0,50.0,38.2,36.4,48.3,20.0,50.0,75.0,C,C,B,B,B,B,B,D,C,B,A,A,B,D,C,C,C,B,A,B,A,A,A,A,27.0,B,A,B,A,A,E,E,A,E,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
89575,2016,2835,10005,10020,19,74317,1,2611606,26,2,29,F,2004,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,8,0,CAEBCDAC,CAEBCDAC,CDAABAEEAEBBDADDBBDCCBCECCB,XDAXBXEEXXBBDADXBBDCCXXECCB,CAECADAE,11100110.0,CDACDEEDCDBBDADEDADCCCAECCD,911909109911111900111991110,555,555,555,555,555,555,555,555,555,333,555,65.0,52.7,62.5,38.0,29.0,65.0,20.0,47.0,75.0,40.0,69.1,73.7,43.3,70.0,0.0,60.0,C,C,B,B,B,C,B,D,C,B,D,A,C,D,C,C,E,A,A,E,A,A,A,D,27.0,A,A,B,C,A,B,D,E,A,I,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,1.0,5.0,6.0,3.0,3.0,3.0,4.0,2.0,1.0,6.0,6.0,4.0,1.0,1.0,6.0,6.0,1.0,6.0,6.0,6.0,4.0,3.0,1.0,3.0,4.0,3.0,6.0,4.0,1.0
89735,2016,2835,10005,10020,19,74317,1,2611606,26,2,31,F,2012,2013,2,1,0,0,1,1,0,8,0,0,0,27,0,8,0,CAEBCDAC,CAEBCDAC,CDAABAEEAEBBDADDBBDCCBCECCB,XDAXBXEEXXBBDADXBBDCCXXECCB,EAEBADAE,1110110.0,CAAACEBECDBBCADECADECDA.EBD,901909019911011900101990000,555,555,555,555,555,555,555,555,555,555,555,50.1,64.5,62.5,67.5,95.0,75.0,100.0,40.0,80.0,30.0,45.3,42.1,63.3,60.0,80.0,50.0,C,C,B,B,B,C,C,D,E,A,D,A,C,E,A,A,A,C,C,E,A,A,A,A,27.0,B,A,B,A,A,C,C,E,E,I,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,8.0,6.0,5.0,6.0,4.0,6.0,8.0,8.0,6.0,4.0,3.0,6.0,6.0,6.0,8.0,6.0,4.0,4.0,5.0,6.0,6.0,5.0,5.0
90368,2016,375,10008,10028,12,74655,1,3550308,35,3,34,F,1999,2011,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,CBEBADAE,10110110.0,DABDBADCBCEDCDCCAABDEEEDADB,101091019100901019111111119,555,555,555,555,555,555,555,555,555,555,555,63.4,67.5,62.5,75.0,78.0,70.0,80.0,72.0,80.0,70.0,62.0,68.2,26.7,10.0,20.0,50.0,C,C,C,C,C,D,B,D,D,B,A,A,F,E,C,B,E,B,B,E,A,A,A,A,27.0,B,A,B,K,A,C,D,E,E,G,5.0,5.0,5.0,4.0,5.0,6.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,6.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0
92441,2016,322,10008,10028,19,76387,1,3550308,35,3,28,M,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,8,0,CAEBCDAC,CAEBCDAC,CDAABAEEAEBBDADDBBDCCBCECCB,XDAXBXEEXXBBDADXBBDCCXXECCB,CAEBCDAD,11111110.0,BDADCEAECCBBDBEEBBDCCDACEBB,911909019911100911111990001,555,555,555,555,555,555,555,555,555,555,555,67.3,78.1,87.5,64.0,73.0,85.0,70.0,55.0,75.0,50.0,63.7,63.2,66.7,60.0,80.0,60.0,C,D,C,A,A,B,E,D,C,A,D,A,B,B,B,F,D,D,E,H,A,A,A,A,27.0,A,A,A,A,B,D,B,A,A,F,6.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,1.0,5.0,4.0,6.0,6.0,6.0,4.0,4.0,2.0,5.0,6.0,4.0,6.0,5.0,1.0,5.0,5.0,5.0,6.0,6.0,4.0,2.0,2.0
94671,2016,1281,118,10022,23,80324,1,3522406,35,3,27,F,2007,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,EBDABDBE,100.0,CDDAEDEEBDBCADABEDDDDBAECBB,000919011101191000190109110,555,555,555,555,555,555,555,555,555,555,555,50.4,41.5,12.5,85.0,85.0,65.0,90.0,85.0,65.0,90.0,53.3,50.0,71.7,60.0,80.0,75.0,C,C,B,B,B,C,B,D,B,A,A,A,D,D,C,B,A,B,A,E,A,A,A,A,27.0,F,D,B,C,A,B,E,E,A,C,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0
96245,2016,316,10008,10028,12,82224,1,3550308,35,3,33,M,2003,2010,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,DAEACDCE,1101100.0,DBBEDAECACCADECDABDDEDEDADE,111191119101911119011011119,555,555,555,555,555,555,555,555,555,555,555,73.2,54.4,50.0,61.0,62.0,70.0,60.0,60.0,60.0,60.0,79.4,86.4,40.0,30.0,40.0,50.0,C,C,C,B,B,C,A,D,D,A,D,A,B,B,D,A,B,A,A,C,E,E,A,C,27.0,A,A,C,E,B,B,D,D,C,F,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,4.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0
99237,2016,1414,10005,10020,12,85652,1,1100205,11,1,25,M,2007,2011,2,1,1,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,CAECBDBE,11100100.0,DEBEDABEECDABECDABBDDDBDACA,101191009111911119110001109,555,555,555,555,555,555,555,555,555,555,555,63.8,61.8,50.0,79.5,96.0,80.0,100.0,63.0,75.0,60.0,64.5,68.2,43.3,30.0,30.0,70.0,C,C,C,B,B,C,E,E,C,A,A,A,C,F,A,A,E,B,A,F,A,A,A,D,27.0,A,A,B,C,A,B,B,E,E,H,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,6.0,5.0,5.0,5.0,5.0,6.0,2.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0
99493,2016,398,10005,10028,55,86284,1,2800308,28,2,20,M,2012,2013,2,0,1,0,1,1,0,8,0,0,0,27,1,6,0,CAEBCDAC,CAEBCDAC,CECACZDCBACACBCEADBDAEBBECA,CECACZDXBXCXCBCXADXDAEXBECA,EAEDCDEC,1101101.0,CECACEEEBDEAEBCDCDCDDEEEDAA,111118091909011901910190001,555,555,555,555,555,555,555,555,555,555,555,61.2,69.1,62.5,79.0,91.0,55.0,100.0,67.0,55.0,70.0,58.5,60.0,50.0,50.0,40.0,60.0,A,C,C,A,A,B,B,D,D,A,D,A,D,E,B,B,C,B,A,E,A,B,A,A,27.0,B,A,B,A,A,B,B,A,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
99507,2016,398,10005,10028,55,86284,1,2800308,28,2,24,F,2010,2015,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,CAEBCDAC,CAEBCDAC,CECACZDCBACACBCEADBDAEBBECA,CECACZDXBXCXCBCXADXDAEXBECA,CEEDBECB,10100000.0,CECBDBBABDEADEDECDCDDCCCDAA,111008091909000901910090001,555,555,555,555,555,555,555,555,555,555,555,37.2,37.0,25.0,55.0,59.0,55.0,60.0,51.0,55.0,50.0,37.3,35.0,50.0,50.0,20.0,80.0,D,D,C,B,B,C,B,A,C,A,C,A,D,D,B,F,C,B,A,E,A,A,A,A,27.0,D,E,C,D,A,B,B,E,C,F,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
