,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_2G,ANO_IN_GRAD,TP_SEMESTRE,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,IN_GRAD,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
84498,2016,1995,10005,10022,12,72681,1,2507507,25,2,23,F,2010,2011,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,CAECADDE,11100100.0,EDBDDCECACECEECCDEDEDDECADB,001090119100911009000010119,555,555,555,555,555,555,555,555,555,555,555,41.2,52.8,50.0,57.0,56.0,80.0,50.0,58.0,90.0,50.0,37.3,40.9,16.7,10.0,10.0,30.0,C,D,C,B,B,C,A,D,D,A,D,A,E,D,B,D,B,B,A,E,F,F,A,A,25.0,B,A,B,C,A,B,C,A,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
8682,2016,95,10001,10028,23,4087,1,2312908,23,2,24,F,2011,2012,2,1,1,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,EADDCDAC,1001111.0,BBCADEBBBDACADEBECDECBEECBC,011909001111190001191109110,555,555,555,555,555,555,555,555,555,555,555,59.0,64.3,62.5,67.0,79.0,75.0,80.0,55.0,75.0,50.0,57.2,59.1,46.7,70.0,0.0,70.0,C,D,C,B,B,C,B,D,E,A,D,A,C,F,D,D,B,B,A,A,A,E,A,A,23.0,B,A,B,C,A,B,B,E,H,A,5.0,5.0,4.0,6.0,6.0,6.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,6.0,5.0,6.0,6.0,6.0,4.0,5.0,5.0,5.0,6.0,5.0,2.0,2.0,3.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0
210546,2016,3172,10001,10028,92,1316076,1,1302900,13,1,21,F,2013,2014,2,1,0,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DDDAECCDEAEEBBCEBADAEEDBBCD,DDDAEXCDEAEEXBCEBADXEEDXBCD,BBEEADCE,100100.0,EDBAAEDEBCCDBCCCCBDADAEBCBD,010109000000901000190009001,555,555,555,555,555,555,555,555,555,555,555,29.9,39.6,25.0,61.5,93.0,65.0,100.0,30.0,70.0,20.0,26.7,21.7,55.0,85.0,60.0,20.0,C,C,D,B,D,D,B,D,D,A,D,A,D,E,B,F,B,B,A,A,A,A,A,A,13.0,A,A,B,C,A,B,B,E,B,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
113394,2016,352,10008,10020,23,97323,1,2507507,25,2,28,M,2011,2012,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CABABEAE,11000010.0,EBCAEBAEBCAEDEACACBDECACECB,011919111010091001090009000,555,555,555,333,555,555,333,333,333,333,555,33.0,22.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,40.9,11.7,0.0,0.0,35.0,.,.,.,.,.,.,.,.,.,A,D,A,D,E,F,A,B,A,A,E,A,A,A,C,25.0,A,A,B,C,A,C,C,E,E,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
49565,2016,1356,10003,10022,6,20686,1,3546603,35,3,29,F,2005,2012,2,1,0,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,BDCDAEDBCCCECEEBAADAEADDABC,BDCXXEDBXCCECEEBAAXAEADDABC,CADACDAE,11001110.0,DECADEDBCBCECEBBBAEAEADDBBD,001991119011110101911111010,555,555,555,555,555,555,555,555,555,555,555,61.4,44.9,62.5,18.5,0.0,0.0,0.0,37.0,65.0,30.0,66.9,69.6,51.7,80.0,25.0,50.0,C,C,B,B,B,B,E,D,D,A,A,A,C,E,B,B,D,B,A,H,A,A,A,A,35.0,D,A,B,A,A,C,C,A,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
106809,2016,1281,118,10022,17,91177,1,3522406,35,3,27,M,2006,2012,2,0,0,1,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,ABECBCEDZACDZDCAABBBEDCEDED,ABEXBCEDZACDZDCAABBBEDCEDED,EEDAACAE,10.0,CCACECCDBAADDEEEDBBDEDDACED,000901018101800001101100011,555,555,555,555,555,555,555,555,333,555,333,34.5,31.9,12.5,61.0,56.0,40.0,60.0,66.0,50.0,70.0,35.4,41.7,0.0,0.0,0.0,0.0,C,C,C,B,B,C,E,D,B,A,A,A,C,C,B,D,B,A,A,E,A,A,A,A,35.0,A,A,B,A,B,C,B,E,C,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
155448,2016,570,10002,10028,27,116764,1,2408102,24,2,22,F,2011,2012,2,1,1,0,1,1,0,8,0,0,0,27,2,6,0,CAEBCDAC,CAEBCDAC,DEAEEAADEDCBCBAZCEBADBCDCAZ,XEAEEAAXEDCBCBXZCEBXXXCDCAZ,CEEBBDBE,10110100.0,EBBCBCBEADBDEBCBADBBBAAECAE,900000090100019800199900118,555,555,555,555,555,555,555,555,555,555,555,35.4,50.4,50.0,51.0,75.0,55.0,80.0,27.0,55.0,20.0,30.4,26.3,53.3,80.0,35.0,45.0,.,.,.,.,.,.,.,.,.,A,A,A,F,F,B,D,G,B,A,A,A,A,A,A,24.0,B,A,B,A,A,C,C,E,E,F,6.0,6.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,6.0,6.0,6.0,6.0,2.0,5.0,6.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,2.0,1.0,6.0,6.0,4.0,5.0,6.0,3.0,6.0,6.0,6.0,6.0,5.0,3.0,5.0,5.0,5.0
119217,2016,298,10005,10028,38,97990,0,4113700,41,4,22,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,EEDAADED,100.0,BEBEDABEDABDCEABCCCBACEBDAB,099180100800108101000810909,555,555,555,555,555,555,333,555,555,555,555,28.5,21.1,12.5,34.0,0.0,0.0,0.0,68.0,60.0,70.0,30.9,31.6,26.7,40.0,30.0,10.0,C,C,C,A,A,B,E,D,B,A,D,A,E,D,B,G,A,E,E,B,A,A,A,A,15.0,A,A,B,C,A,C,D,E,C,C,6.0,5.0,5.0,5.0,6.0,4.0,6.0,6.0,6.0,5.0,4.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,4.0,6.0,5.0,5.0,6.0,6.0,1.0,1.0,5.0,5.0,3.0,5.0,4.0,6.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0
187377,2016,3194,10005,10022,19,1110869,1,3106200,31,3,44,M,1996,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,8,0,CAEBCDAC,CAEBCDAC,CDAABAEEAEBBDADDBBDCCBCECCB,XDAXBXEEXXBBDADXBBDCCXXECCB,CADBADBA,11010100.0,EDAEDEBEADBCCCEAEDDDCDCBEBD,911909019910000900101990000,555,555,555,555,555,555,555,555,555,555,555,38.6,47.4,50.0,43.5,59.0,55.0,60.0,28.0,60.0,20.0,35.6,31.6,58.3,80.0,20.0,75.0,C,C,C,A,A,C,E,C,D,B,D,A,B,B,C,C,D,D,D,E,A,A,A,A,31.0,A,B,C,B,A,C,B,E,C,E,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,6.0,5.0,4.0,6.0,5.0,6.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0
199891,2016,135,10008,10020,3501,1164982,0,3505906,35,3,29,M,2006,2016,2,1,1,1,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,BCBABDZAEBAZEABBCACCDADADCD,BCBABXZAEBAZEABBCACCDADADCD,AEEBBEBD,110000.0,ACBACACBBBCDEABBBAECDCCBDED,011109800108111101011000101,555,555,555,555,555,555,333,555,333,555,333,40.4,18.8,25.0,9.5,0.0,0.0,0.0,19.0,55.0,10.0,47.6,54.2,10.0,0.0,30.0,0.0,C,B,C,C,C,C,D,B,D,A,A,A,A,B,A,A,B,C,C,B,A,F,A,A,42.0,A,A,B,A,A,B,C,E,A,B,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
121328,2016,298,10005,10028,38,97990,0,4113700,41,4,43,F,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,BEDDDBCA,0.0,ACECCDBCBDABBADDDBCCDEDAAAB,099080111810008000001800909,555,555,555,555,555,555,333,555,555,555,555,18.3,6.0,0.0,15.0,0.0,0.0,0.0,30.0,30.0,30.0,22.4,26.3,0.0,0.0,0.0,0.0,.,.,.,.,.,.,.,.,.,A,A,A,B,B,C,D,D,B,A,B,A,A,A,C,33.0,A,A,C,E,B,B,B,E,C,B,6.0,6.0,6.0,8.0,6.0,8.0,8.0,6.0,6.0,8.0,6.0,6.0,6.0,8.0,8.0,6.0,8.0,8.0,6.0,8.0,6.0,6.0,8.0,6.0,6.0,8.0,8.0,6.0,6.0,8.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0
50297,2016,349,10005,10020,28,20838,1,3106200,31,3,22,F,2012,2012,2,1,0,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,DECDADBB,100.0,DCABEEBABCEDCCDCBDCBDAAECBA,101010101010990109009010100,555,555,555,555,555,555,333,555,555,555,555,36.3,16.1,12.5,21.5,0.0,0.0,0.0,43.0,55.0,40.0,43.0,39.1,65.0,60.0,65.0,70.0,C,D,B,D,D,D,B,C,C,A,A,A,D,D,B,F,B,B,A,E,A,A,A,A,31.0,A,A,C,G,A,B,B,E,D,E,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,5.0,5.0,5.0,5.0,7.0,7.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
101029,2016,1139,10005,10022,6,87760,1,3106200,31,3,22,F,2012,2013,2,1,0,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,BDCDAEDBCCCECEEBAADAEADDABC,BDCXXEDBXCCECEEBAAXAEADDABC,CBEDADAE,10100110.0,BEBBAEBACDEECEABAAECCCDDAEE,100991009001110111900011100,555,555,555,555,555,555,333,555,555,555,555,46.0,41.0,50.0,27.5,0.0,0.0,0.0,55.0,75.0,50.0,47.6,47.8,46.7,50.0,60.0,30.0,C,B,C,A,A,B,B,D,D,A,D,A,D,D,B,F,B,B,A,F,A,A,A,C,31.0,A,A,B,D,B,C,C,E,H,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0
162506,2016,1092,10005,10022,17,120410,1,3506003,35,3,26,M,2007,2011,2,1,0,0,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,ABECBCEDZACDZDCAABBBEDCEDED,ABEXBCEDZACDZDCAABBBEDCEDED,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,A,A,A,B,B,B,E,C,C,E,E,A,A,A,A,35.0,A,A,B,C,A,B,E,E,B,F,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
106435,2016,416,121,10022,23,91129,1,3550308,35,3,35,F,1999,2012,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CEECADEB,10100100.0,CCECCBDAEBCADDDECECDAEBCABB,000909000000090000090009010,555,555,555,555,555,555,555,555,555,555,555,18.2,42.3,37.5,49.5,49.0,45.0,50.0,50.0,50.0,50.0,10.1,4.5,41.7,50.0,0.0,75.0,C,C,C,B,B,C,B,D,D,A,B,A,E,B,B,D,A,E,E,F,A,A,A,A,35.0,A,A,B,A,B,B,B,E,E,I,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,5.0,7.0,7.0,4.0,5.0,5.0,5.0,7.0,5.0,7.0,7.0,5.0,5.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0
105121,2016,1118,10005,10022,23,90734,1,3530300,35,3,35,F,2002,2012,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,EEDAADCE,100.0,CECCAEDBDDCACCAECEEDEEEADEE,001909000100091000090009001,555,555,555,555,555,555,555,555,555,555,555,23.9,27.9,12.5,51.0,65.0,45.0,70.0,37.0,65.0,30.0,22.5,18.2,46.7,20.0,70.0,50.0,D,D,C,B,B,C,B,C,E,C,A,A,C,E,C,D,B,F,D,E,A,A,A,A,35.0,A,D,C,K,A,B,C,E,E,H,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0
160302,2016,1573,10008,10022,55,118922,1,5201405,52,5,42,M,1995,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,CAEBCDAC,CAEBCDAC,CECACZDCBACACBCEADBDAEBBECA,CECACZDXBXCXCBCXADXDAEXBECA,CACBBDEE,11010100.0,CCAABDEDBEEDEECEAAEDEDEBDAA,100108091909001910910091001,555,555,555,333,555,555,333,333,555,555,333,36.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,40.0,26.7,60.0,20.0,0.0,C,C,B,B,B,D,B,D,D,B,A,A,B,B,C,E,D,E,E,G,A,A,A,A,52.0,D,B,F,J,A,C,B,E,C,H,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0
170340,2016,532,10008,10028,3501,310981,1,4310207,43,4,21,M,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,BCBABDZAEBAZEABBCACCDADADCD,BCBABXZAEBAZEABBCACCDADADCD,EAEBADAB,1110110.0,BABABCBAEBAEBABEBDACDACAEDD,101119811118011000011101001,555,555,555,555,555,555,555,555,555,555,555,59.5,59.1,62.5,54.0,71.0,75.0,70.0,37.0,65.0,30.0,59.6,62.5,43.3,50.0,50.0,30.0,D,D,B,D,C,D,B,D,B,A,A,A,E,D,B,C,C,C,A,B,A,A,A,A,43.0,A,A,B,C,A,C,C,C,E,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
151329,2016,1058,10005,10020,38,113941,1,2927408,29,2,37,F,1995,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,CEDAADED,10000100.0,EACEDCBCBDBDCEDBECADEDBCDAC,099180111800108101100801909,555,555,555,555,555,555,555,555,555,555,555,42.0,39.6,25.0,61.5,61.0,65.0,60.0,62.0,70.0,60.0,42.8,47.4,16.7,20.0,30.0,0.0,C,C,D,B,B,D,B,D,D,E,D,A,C,D,C,B,A,E,C,E,A,A,A,A,29.0,A,C,B,C,B,C,C,E,C,F,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,6.0,5.0,8.0,3.0,2.0,4.0,4.0,4.0,4.0,6.0,5.0,8.0,7.0,5.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0
194642,2016,1042,10005,10028,55,1144479,1,4106902,41,4,25,F,2008,2013,2,1,0,0,1,1,0,8,0,0,0,27,1,6,0,CAEBCDAC,CAEBCDAC,CECACZDCBACACBCEADBDAEBBECA,CECACZDXBXCXCBCXADXDAEXBECA,CEEBAECC,10110001.0,CACACEDDBBEACBABECBADEDBDAE,101118191909110900900191000,555,555,555,555,555,555,555,333,555,555,555,51.6,45.8,50.0,39.5,79.0,75.0,80.0,0.0,0.0,0.0,53.5,50.0,73.3,80.0,40.0,100.0,C,.,.,B,B,B,.,D,C,A,A,A,B,E,D,B,D,E,D,E,A,A,A,A,41.0,A,A,B,C,A,C,B,A,B,F,6.0,5.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0,4.0,3.0,5.0,6.0,6.0,6.0,4.0,6.0,3.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,4.0,5.0,6.0,5.0,5.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0
76840,2016,176,10008,10028,23,66349,1,3304557,33,3,31,M,2005,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,EAEBBDAE,1110110.0,CBCBEBBABADBBEEEACCDCBDECBB,011919001000090001091119110,555,555,555,555,555,555,555,555,555,555,555,52.2,66.7,62.5,73.0,79.0,75.0,80.0,67.0,55.0,70.0,47.4,45.5,58.3,60.0,60.0,55.0,C,C,C,C,C,D,D,C,D,A,A,A,E,B,A,A,B,F,E,H,A,A,A,A,33.0,A,D,A,H,A,C,C,B,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
170725,2016,575,10002,10028,3501,312952,1,3106200,31,3,25,F,2009,2010,2,1,1,0,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,BCBABDZAEBAZEABBCACCDADADCD,BCBABXZAEBAZEABBCACCDADADCD,EAEBDDEC,1110101.0,BCBEDCACEBEDBABBDACCDADADED,111009801108011101111111101,555,555,555,555,555,555,555,555,555,555,555,67.4,65.1,62.5,69.0,75.0,55.0,80.0,63.0,75.0,60.0,68.2,70.8,53.3,50.0,80.0,30.0,C,C,C,C,C,C,E,E,C,A,D,A,F,E,B,E,F,B,A,A,A,A,F,A,31.0,B,A,B,A,A,E,D,D,E,F,5.0,6.0,6.0,5.0,6.0,5.0,6.0,4.0,6.0,6.0,5.0,5.0,6.0,7.0,4.0,6.0,4.0,6.0,6.0,8.0,5.0,5.0,6.0,5.0,6.0,7.0,7.0,4.0,4.0,4.0,6.0,6.0,5.0,5.0,6.0,4.0,4.0,6.0,6.0,6.0,5.0,4.0
167127,2016,43,10001,10028,3501,123128,1,4205407,42,4,22,M,2010,2011,2,1,0,0,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,BCBABDZAEBAZEABBCACCDADADCD,BCBABXZAEBAZEABBCACCDADADCD,CEDBBDCE,10010100.0,AABECCEAEBAEEEBEDACADABA*ED,001009811118101001101101001,555,555,555,555,555,555,555,555,555,555,555,55.8,53.3,37.5,77.0,79.0,75.0,80.0,75.0,95.0,70.0,56.6,54.2,70.0,50.0,80.0,80.0,C,C,A,B,B,A,E,D,C,A,A,A,D,F,B,C,F,C,E,A,A,D,F,A,42.0,B,A,B,C,A,A,B,E,E,A,5.0,5.0,3.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,3.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0
55987,2016,576,93,10028,23,38994,1,3136702,31,3,32,M,2003,2012,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CBEDADEB,10100100.0,CECADBACBABEEEEDDCDECDDCCEE,001909101000090011191019101,555,555,555,555,555,555,555,555,555,555,555,46.2,46.3,37.5,59.5,93.0,65.0,100.0,26.0,50.0,20.0,46.2,45.5,50.0,60.0,30.0,60.0,C,D,A,B,B,B,D,E,D,A,A,A,B,F,B,D,F,C,C,A,F,B,A,D,33.0,A,D,B,A,A,D,C,A,A,F,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,3.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0
47701,2016,1355,10008,10022,23,20259,1,3525300,35,3,32,F,2001,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,AEEBADAE,110110.0,CCBADDADBEACABACDEDAACDDCBE,000909101011191010190019111,555,555,555,555,555,555,555,555,555,555,555,54.8,56.4,50.0,66.0,78.0,70.0,80.0,54.0,70.0,50.0,54.3,54.5,53.3,40.0,80.0,40.0,C,C,B,B,B,B,C,C,D,B,A,A,B,B,C,E,B,C,D,B,A,A,A,A,35.0,A,A,B,B,A,C,C,E,C,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,6.0,8.0,6.0,6.0,4.0
